,first_region,mean_corr,mean_cov_cond_exp,mean_exp_cond_corr,mean_exp_cond_cov,mean_info,mean_shuff_corr,mean_shuff_cov_cond_exp,mean_shuff_exp_cond_corr,mean_shuff_exp_cond_cov,mean_shuff_signal_corr,mean_signal_corr,num_pairs,second_region,std_corr,std_cov_conv_exp,std_exp_cond_corr,std_exp_cond_cov,std_info,std_shuff_corr,std_shuff_cov_cond_exp,std_shuff_exp_cond_corr,std_shuff_exp_cond_cov,std_shuff_signal_corr,std_signal_corr,mouse_name
64,CP,0.006872001832621995,-0.00035837278713372054,0.00797561075950573,0.0024054620019156214,0.0014714355034741277,-6.422799356441697e-05,1.7766325713031452e-06,-4.279114819426585e-05,5.349292838332038e-05,0.00011193439392772814,-0.024777551446093917,780.0,HPF,0.03845262189103351,0.009317010639952628,0.027852215213103278,0.013370748770371182,0.0030695598434912785,0.004598897333340418,6.648747185386336e-05,0.0044591513956009025,0.0014917017825327198,0.004208916086355667,0.6951155204719818,Waksman
65,CP,0.0009754461908861688,-0.0005680328677107033,0.0027705056003991756,0.0007775708626208215,0.0004946544875126322,8.454482112890286e-05,3.1112510794376266e-06,-0.0002210525859704512,-2.3615151170019943e-05,6.017496981273427e-05,0.02476273623325741,806.0,SomMoCtx,0.018210625459259052,0.007087897007751381,0.011296427180429225,0.005460108333255198,0.0012468966661220522,0.004480318288730415,9.322371868676108e-05,0.004592778989437689,0.0012200242716662645,0.004135453933195531,0.5811163170864987,Waksman
66,MB,0.009694453102619911,0.006009625894527461,0.005332681656265217,0.00573463982713527,0.0016334328775835852,-0.00019238268869822153,-3.462052587565026e-06,-1.300578221931588e-05,2.3991097372296066e-06,4.5115065355200145e-05,0.02562618258929743,3416.0,SC,0.030097873773017068,0.030956607635414128,0.018370159192906074,0.028959019173777276,0.0032329666452327035,0.0044946685584022735,0.00015312308021252536,0.004576144763921269,0.0033178362613031772,0.00400656806678431,0.6994369759882143,Waksman
67,MB,0.001971326951652161,-0.001429447748504487,0.005255473939602865,0.004996607174752245,0.0012688085009303386,-0.00012635821437401978,3.9033873693083427e-07,-3.414240324590163e-05,-4.0151779796125617e-05,4.06881953590546e-05,-0.34075866406747407,3782.0,V1,0.023535324827920895,0.013093831839621846,0.0194044387019454,0.02016553807032323,0.002513868595961314,0.004425500810652594,7.221200060544578e-05,0.004556990096551409,0.002918183295525125,0.003963627944248365,0.6044692233453767,Waksman
68,MB,0.015578045409391304,0.0057862413132969345,0.010028652653425549,0.007602157413315645,0.0024617159078396244,0.00011181334445740103,3.0944604548360833e-07,-2.9575441838195426e-05,-3.754844234694742e-05,-4.4547705513205195e-05,0.13273901929988557,3721.0,TH,0.034114435281563896,0.023634249075808945,0.02084680916590918,0.025469399998534002,0.004059890753268911,0.00453229679547227,0.00014361389261462342,0.004584957285563683,0.0033360541068939184,0.004239951834099567,0.610740291979111,Waksman
69,MB,0.008448437847912098,0.0027514394614788855,0.006511255818072369,0.005497463761686251,0.002008272667034672,-1.7974538254807622e-05,2.5252593567969586e-06,-5.147908733082788e-05,3.626023737007754e-05,2.7688059443341403e-05,0.05827082415436811,3660.0,HPF,0.03409601916580195,0.01919352407433117,0.022499684700850262,0.026536384407267414,0.00330058988134685,0.004407890020126865,0.0001525799525834157,0.004570813349708181,0.003391644568348645,0.004216129011954708,0.6857227665418237,Waksman
70,MB,0.006732286270088963,0.004814753597934223,0.002141995211095422,0.002147341293772905,0.0014605746728499345,-2.0479852981044485e-05,-1.7984545699544476e-06,-7.407788446815399e-06,7.672888162223896e-05,3.1499785158723226e-05,0.014763112172686822,3782.0,SomMoCtx,0.02786273983145335,0.017612159645563882,0.01637320947049247,0.01971708186193249,0.0026178209578538603,0.004521107463256884,0.000137882982508845,0.004553382689425656,0.0027661609091336817,0.004352891286755897,0.6210373374097713,Waksman
71,SC,0.0021653228793801285,-0.0006964950163392385,0.0033558433435074944,0.003107176402169629,0.000880415878184983,-2.026560495365118e-05,5.769772602708883e-07,5.2127883315299625e-05,6.380648728932566e-05,-7.720163890064309e-05,-0.013697289478493807,3472.0,V1,0.02560473716815629,0.014979605698264647,0.021974986123803428,0.022029571195935113,0.002493171515253191,0.004416954151461625,7.640839239928919e-05,0.004505965617693433,0.0025461481554252888,0.0038072205640922747,0.6306667763257975,Waksman
72,SC,0.00924442782338217,0.003545459467288303,0.0070826628318694,0.005526437010875881,0.0017947964882036823,1.2020898459948479e-05,2.9865362157748483e-06,-6.679896875982901e-05,-3.355135349664631e-05,9.253416507211087e-05,0.012587605056719443,3416.0,TH,0.0380123906975372,0.027508372982542502,0.026632579463970935,0.025021824759825957,0.004234565670421188,0.0045626572748774605,0.00017772850778982363,0.004786515812677401,0.0028425067356075604,0.0039992906064416495,0.5665393428611415,Waksman
73,SC,0.008424872113495602,0.001744592510158833,0.007871224953339674,0.007236123269885079,0.002000902359767296,-1.7313286833533462e-05,-3.40618456258912e-06,3.597175341579507e-05,2.07289694019274e-05,-1.733787133010016e-05,0.0034526200832074258,3360.0,HPF,0.042843873094457356,0.022225651312209754,0.03524598329658062,0.052614078805141205,0.0075071718593387555,0.004513111417740293,0.0001485271676639959,0.004597509697520245,0.0027123655992913887,0.003901152110148427,0.6257048109458704,Waksman
74,SC,0.006415391051059062,0.0030627014398508477,0.004638213855076632,0.0039841866214249825,0.0011505377939427582,6.072579280712524e-06,-1.1914775818235585e-06,7.49839423420057e-05,2.3975612470659303e-05,-7.228720944676333e-05,0.011489518464679297,3472.0,SomMoCtx,0.029790876435116898,0.020763452465395855,0.02074345768610853,0.024558404956772948,0.0033902778922331274,0.004496036380853817,0.0001526097035477399,0.004659084768275725,0.002423074675996861,0.004057272288158674,0.5515493966127731,Waksman
75,V1,0.007888847504836599,-0.0006145293702029067,0.009503157197492335,0.005526590987227214,0.0012985277974603465,0.00012714401120240124,-9.29953318755871e-08,-6.750385897357848e-05,4.294859739247847e-06,-7.408268144687825e-05,-0.05449557768197741,3782.0,TH,0.030554974341275295,0.011218353453805317,0.02786180034153739,0.027300386211957548,0.002857033389340753,0.00446176819976487,6.250176084347927e-05,0.004599708826108374,0.0023638875124073746,0.003958724676028888,0.5615320691457216,Waksman
76,V1,0.010686334366075086,-0.00023353278129114235,0.011529135078344712,0.007245127065557762,0.001339172801881244,-4.7691048509822415e-05,-7.443084244764509e-07,0.00011232806974018621,3.0063688130665327e-05,-7.811613554533233e-06,-0.02079914277799937,3720.0,HPF,0.031805702459091124,0.008836362556380399,0.029765058479107532,0.0306047596810849,0.003256972622484782,0.0044623571683693975,6.6950820168815e-05,0.0046928151874770785,0.002248329746096581,0.003961196483619179,0.6260306956903954,Waksman
77,V1,0.006730677819206736,-0.0002750419488905972,0.007647978018979274,0.0043860978681286395,0.0006795305552884284,4.201390630034711e-05,2.67501010927498e-07,-4.9673257633990265e-06,5.1821098308884874e-05,1.9733958296430553e-05,0.03376922775358425,3844.0,SomMoCtx,0.02023978966006691,0.008129063899546944,0.01852005922743717,0.019133172807092827,0.001518259809601241,0.004510515792013512,6.176129323061063e-05,0.004582864498665295,0.002030533299270196,0.003936672997542007,0.5457608704515738,Waksman
